customer_id,signup_date,region,contract_type,payment_method,internet_service,tenure_months,monthly_charges,total_charges,support_calls,churned,churn_reason
CUST-000782,2025-10-28,South,Two year,Credit card,Fiber optic,27,51.7,1395.9,1,0,
CUST-000783,2024-07-05,West,One year,Bank transfer,Fiber optic,9,83.47,751.23,2,0,
CUST-000784,2025-03-31,West,Month-to-month,Electronic check,DSL,9,76.57,689.13,0,0,
CUST-000785,2024-05-12,South,Two year,Electronic check,Fiber optic,35,90.27,3159.45,1,0,
CUST-000786,2024-04-18,West,Two year,Electronic check,No internet,43,63.16,2715.88,2,0,
CUST-000787,2022-05-11,Northeast,Month-to-month,Electronic check,Fiber optic,1,52.15,52.15,0,0,
CUST-000788,2023-12-16,West,Month-to-month,Electronic check,Fiber optic,23,94.07,2163.61,0,0,
CUST-000789,2024-11-25,Northeast,Month-to-month,Bank transfer,Fiber optic,6,58.73,352.38,0,1,Price too high
CUST-000790,2024-12-28,South,Month-to-month,Credit card,Fiber optic,1,74.42,74.42,0,0,
CUST-000791,2023-06-01,West,Two year,Electronic check,No internet,7,42.69,298.83,5,0,
CUST-000792,2025-11-01,South,Month-to-month,Credit card,DSL,20,58.42,1168.4,0,1,Moving / relocation
CUST-000793,2022-09-17,Northeast,One year,Credit card,Fiber optic,15,96.83,1452.45,0,0,
CUST-000794,2023-01-04,Northeast,One year,Electronic check,Fiber optic,15,55.75,836.25,0,0,
CUST-000795,2024-10-08,West,Month-to-month,Electronic check,Fiber optic,15,90.98,1364.7,0,0,
CUST-000796,2022-05-14,West,One year,Bank transfer,DSL,16,33.25,532.0,0,0,
CUST-000797,2024-01-29,South,Month-to-month,Credit card,DSL,18,58.62,1055.16,2,0,
CUST-000798,2024-07-20,Midwest,Month-to-month,Bank transfer,Fiber optic,34,66.36,2256.24,1,1,Price too high
CUST-000799,2023-01-05,Midwest,Month-to-month,Electronic check,DSL,5,122.44,612.2,0,0,
CUST-000800,2023-05-26,Northeast,Month-to-month,Bank transfer,DSL,2,48.23,96.46,4,1,Price too high
CUST-000801,2023-09-19,South,One year,Credit card,No internet,1,86.9,86.9,3,1,Price too high
CUST-000802,2023-02-24,Midwest,One year,Electronic check,DSL,22,98.32,2163.04,2,0,
CUST-000803,2025-03-29,Midwest,Month-to-month,Bank transfer,Fiber optic,13,55.65,723.45,1,1,Competitor offered better deal
CUST-000804,2023-09-29,South,Month-to-month,Bank transfer,Fiber optic,10,62.21,622.1,3,0,
CUST-000805,2022-09-22,Midwest,Two year,Electronic check,No internet,30,73.36,2200.8,1,0,
CUST-000806,2024-06-23,Northeast,Month-to-month,Credit card,Fiber optic,19,43.64,829.16,1,0,
CUST-000807,2024-04-12,South,Two year,Electronic check,Fiber optic,36,60.6,2181.6,2,0,
CUST-000808,2022-10-06,South,Month-to-month,Credit card,DSL,8,105.46,843.68,0,0,
CUST-000809,2022-03-12,Northeast,Two year,Bank transfer,DSL,6,82.87,497.22,0,1,Frequent service outages
CUST-000810,2023-11-15,South,One year,Electronic check,DSL,27,66.68,1800.36,3,0,
CUST-000811,2025-10-17,Northeast,Month-to-month,Bank transfer,DSL,4,72.69,290.76,1,0,
CUST-000812,2023-11-14,Midwest,One year,Electronic check,Fiber optic,36,84.43,3039.48,2,1,Competitor offered better deal
CUST-000813,2023-04-22,West,One year,Electronic check,DSL,25,89.76,2244.0,3,0,
CUST-000814,2022-11-25,Northeast,One year,Electronic check,No internet,18,58.67,1056.06,1,1,Moving / relocation
CUST-000815,2025-01-18,South,Month-to-month,Credit card,Fiber optic,8,114.56,916.48,2,1,Price too high
CUST-000816,2022-01-02,Northeast,Month-to-month,Credit card,Fiber optic,8,106.83,854.64,1,0,
CUST-000817,2024-02-18,South,Month-to-month,Electronic check,No internet,4,87.07,348.28,1,1,Moving / relocation
CUST-000818,2022-10-28,Midwest,One year,Bank transfer,Fiber optic,8,53.53,428.24,3,0,
CUST-000819,2022-03-08,Midwest,Two year,Credit card,Fiber optic,25,50.58,1264.5,1,0,
CUST-000820,2022-02-07,South,Month-to-month,Bank transfer,Fiber optic,40,63.15,2526.0,2,1,Price too high
CUST-000821,2023-11-12,West,One year,Electronic check,DSL,2,71.48,142.96,2,1,Price too high
CUST-000822,2022-02-21,Midwest,Two year,Mailed check,DSL,13,39.81,517.53,4,0,
CUST-000823,2025-12-14,South,Month-to-month,Mailed check,DSL,6,82.13,492.78,2,1,Price too high
CUST-000824,2024-04-18,Midwest,Month-to-month,Mailed check,Fiber optic,38,105.85,4022.3,3,0,
CUST-000825,2023-11-04,South,One year,Bank transfer,Fiber optic,33,84.31,2782.23,0,0,
CUST-000826,2025-12-17,West,Month-to-month,Bank transfer,DSL,7,56.47,395.29,0,1,Frequent service outages
CUST-000827,2025-02-12,South,Two year,Bank transfer,Fiber optic,29,54.37,1576.73,2,0,
CUST-000828,2023-04-27,West,One year,Mailed check,DSL,10,77.17,771.7,1,0,
CUST-000829,2025-04-06,West,One year,Bank transfer,DSL,34,66.75,2269.5,2,0,
CUST-000830,2025-05-03,West,Month-to-month,Bank transfer,No internet,3,80.78,242.34,1,0,
CUST-000831,2022-01-02,Midwest,Month-to-month,Credit card,Fiber optic,15,84.99,1274.85,1,0,
CUST-000832,2023-08-02,South,Two year,Electronic check,Fiber optic,18,99.43,1789.74,0,0,
CUST-000833,2025-06-14,Midwest,One year,Mailed check,DSL,17,48.8,829.6,1,0,
CUST-000834,2024-08-21,Northeast,Month-to-month,Mailed check,DSL,2,75.26,150.52,3,0,
CUST-000835,2025-09-08,South,One year,Mailed check,Fiber optic,7,62.41,436.87,2,0,
CUST-000836,2023-11-28,South,One year,Bank transfer,No internet,47,67.93,3192.71,0,1,Competitor offered better deal
CUST-000837,2022-07-17,South,Two year,Bank transfer,DSL,22,92.44,2033.68,1,0,
CUST-000838,2025-12-05,Midwest,Month-to-month,Mailed check,Fiber optic,8,95.72,765.76,1,1,Competitor offered better deal
CUST-000839,2023-06-30,Northeast,One year,Bank transfer,DSL,2,109.67,219.34,4,0,
CUST-000840,2024-07-16,Midwest,Two year,Bank transfer,DSL,17,80.33,1365.61,0,0,
CUST-000841,2023-11-18,West,One year,Bank transfer,Fiber optic,21,67.68,1421.28,1,0,
CUST-000842,2024-03-30,West,One year,Credit card,Fiber optic,19,64.66,1228.54,3,0,
CUST-000843,2025-10-26,Northeast,One year,Credit card,Fiber optic,48,40.24,1931.52,1,0,
CUST-000844,2023-05-25,Midwest,Month-to-month,Bank transfer,Fiber optic,3,107.63,322.89,2,0,
CUST-000845,2025-12-28,Northeast,Two year,Electronic check,DSL,1,63.24,63.24,2,0,
CUST-000846,2025-04-05,South,Month-to-month,Credit card,Fiber optic,1,82.42,82.42,0,0,
CUST-000847,2022-03-15,Northeast,One year,Mailed check,Fiber optic,2,87.12,174.24,0,1,Competitor offered better deal
CUST-000848,2025-12-25,West,Month-to-month,Bank transfer,DSL,1,47.06,47.06,4,1,Competitor offered better deal
CUST-000849,2024-06-28,West,Month-to-month,Credit card,Fiber optic,45,52.17,2347.65,1,0,
CUST-000850,2023-02-05,South,One year,Electronic check,DSL,44,115.01,5060.44,3,0,
CUST-000851,2024-05-17,South,Month-to-month,Electronic check,DSL,7,76.93,538.51,1,0,
CUST-000852,2022-07-11,South,Month-to-month,Electronic check,DSL,32,58.22,1863.04,2,0,
CUST-000853,2025-07-25,Midwest,Two year,Credit card,Fiber optic,45,67.33,3029.85,0,0,
CUST-000854,2025-11-20,South,Month-to-month,Mailed check,Fiber optic,18,99.25,1786.5,2,1,Price too high
CUST-000855,2025-12-06,South,Two year,Credit card,DSL,15,94.54,1418.1,2,0,
CUST-000856,2024-10-31,Northeast,One year,Electronic check,Fiber optic,40,43.85,1754.0,0,0,
CUST-000857,2025-07-28,Midwest,One year,Electronic check,DSL,18,118.27,2128.86,1,0,
CUST-000858,2022-03-27,South,Month-to-month,Electronic check,Fiber optic,5,95.5,477.5,1,1,Moving / relocation
CUST-000859,2025-11-14,West,Month-to-month,Credit card,DSL,8,66.77,534.16,1,0,
CUST-000860,2022-10-25,Northeast,One year,Electronic check,Fiber optic,29,47.88,1388.52,0,1,Competitor offered better deal
CUST-000861,2025-11-08,Northeast,Month-to-month,Credit card,Fiber optic,2,98.23,196.46,0,0,
CUST-000862,2025-01-13,Northeast,One year,Bank transfer,Fiber optic,18,81.65,1469.7,0,0,
CUST-000863,2024-09-28,Midwest,Month-to-month,Credit card,DSL,1,43.97,43.97,0,1,Poor customer service
CUST-000864,2025-08-28,South,Month-to-month,Mailed check,Fiber optic,22,65.09,1431.98,1,0,
CUST-000865,2022-07-21,Northeast,One year,Bank transfer,Fiber optic,39,150.0,5850.0,2,0,
CUST-000866,2022-04-05,Northeast,One year,Electronic check,DSL,32,70.48,2255.36,0,0,
CUST-000867,2022-07-27,West,Month-to-month,Bank transfer,DSL,16,55.29,884.64,1,1,Poor customer service
CUST-000868,2022-06-19,Northeast,One year,Bank transfer,DSL,21,50.77,1066.17,0,1,Moving / relocation
CUST-000869,2022-02-16,Midwest,Month-to-month,Electronic check,Fiber optic,18,123.6,2224.8,1,0,
CUST-000870,2022-07-10,Midwest,Month-to-month,Credit card,Fiber optic,3,91.95,275.85,0,1,Frequent service outages
CUST-000871,2024-04-06,West,One year,Electronic check,Fiber optic,13,109.99,1429.87,1,0,
CUST-000872,2025-09-21,West,Month-to-month,Electronic check,No internet,5,75.9,379.5,1,0,
CUST-000873,2022-01-20,West,Two year,Bank transfer,Fiber optic,9,104.72,942.48,3,0,
CUST-000874,2025-09-22,South,Two year,Bank transfer,Fiber optic,9,53.44,480.96,2,0,
CUST-000875,2022-09-01,South,One year,Electronic check,Fiber optic,23,73.85,1698.55,2,1,Frequent service outages
CUST-000876,2024-06-30,South,One year,Credit card,DSL,10,76.85,768.5,1,0,
CUST-000877,2023-10-14,West,Month-to-month,Electronic check,Fiber optic,3,109.11,327.33,2,0,
CUST-000878,2023-08-26,West,Month-to-month,Bank transfer,DSL,46,77.64,3571.44,1,0,
CUST-000879,2023-06-05,West,Two year,Electronic check,Fiber optic,37,57.39,2123.43,2,0,
CUST-000880,2024-03-28,West,Month-to-month,Electronic check,DSL,8,71.56,572.48,3,1,Moving / relocation
CUST-000881,2023-04-09,South,Month-to-month,Bank transfer,No internet,4,41.0,164.0,4,1,Moving / relocation
CUST-000882,2024-07-31,South,One year,Credit card,Fiber optic,7,33.36,233.52,4,1,Price too high
CUST-000883,2024-09-30,South,One year,Bank transfer,No internet,19,91.47,1737.93,1,0,
CUST-000884,2025-05-24,Midwest,One year,Electronic check,No internet,12,62.18,746.16,2,0,
CUST-000885,2024-03-13,South,Month-to-month,Electronic check,Fiber optic,8,64.48,515.84,3,1,Moving / relocation
CUST-000886,2024-09-06,South,Two year,Credit card,DSL,40,91.46,3658.4,1,0,
CUST-000887,2022-06-06,West,Month-to-month,Electronic check,DSL,1,109.62,109.62,0,1,Moving / relocation
CUST-000888,2024-09-22,Midwest,Two year,Bank transfer,DSL,14,83.18,1164.52,1,0,
CUST-000889,2024-01-24,South,Month-to-month,Electronic check,DSL,2,129.93,259.86,2,1,Moving / relocation
CUST-000890,2025-11-21,Northeast,Two year,Electronic check,DSL,20,82.34,1646.8,1,0,
CUST-000891,2024-11-03,South,Two year,Electronic check,Fiber optic,8,77.22,617.76,1,1,Frequent service outages
CUST-000892,2022-08-31,West,Month-to-month,Electronic check,DSL,13,75.71,984.23,2,0,
CUST-000893,2024-12-06,West,Two year,Bank transfer,Fiber optic,12,46.46,557.52,0,0,
CUST-000894,2025-01-05,West,Month-to-month,Mailed check,DSL,40,95.19,3807.6,0,0,
CUST-000895,2024-05-14,South,Month-to-month,Credit card,Fiber optic,20,32.05,641.0,3,0,
CUST-000896,2025-10-11,South,Month-to-month,Electronic check,DSL,17,58.11,987.87,1,1,Price too high
CUST-000897,2024-02-19,Midwest,Two year,Mailed check,DSL,36,70.62,2542.32,2,0,
CUST-000898,2022-09-24,West,Month-to-month,Mailed check,Fiber optic,4,54.45,217.8,1,1,Competitor offered better deal
CUST-000899,2022-02-09,South,Month-to-month,Electronic check,DSL,6,60.67,364.02,2,1,Frequent service outages
CUST-000900,2023-07-02,Midwest,Two year,Electronic check,DSL,22,126.29,2778.38,1,0,
CUST-000901,2022-12-14,West,One year,Electronic check,Fiber optic,1,99.81,99.81,2,0,
CUST-000902,2023-06-27,South,Month-to-month,Electronic check,Fiber optic,1,56.29,56.29,1,1,Price too high
CUST-000903,2023-11-10,South,Month-to-month,Mailed check,Fiber optic,2,60.32,120.64,3,1,Frequent service outages
CUST-000904,2025-06-07,Northeast,Month-to-month,Electronic check,Fiber optic,28,46.59,1304.52,0,1,Frequent service outages
CUST-000905,2023-05-25,Northeast,One year,Mailed check,DSL,25,87.85,2196.25,3,0,
CUST-000906,2024-05-19,South,Two year,Mailed check,Fiber optic,36,64.72,2329.92,2,0,
CUST-000907,2024-11-08,Northeast,Two year,Mailed check,DSL,30,37.36,1120.8,1,0,
CUST-000908,2024-07-07,South,Month-to-month,Electronic check,Fiber optic,9,72.4,651.6,2,1,Price too high
CUST-000909,2024-11-24,South,One year,Bank transfer,Fiber optic,27,80.68,2178.36,1,0,
CUST-000910,2024-05-28,Midwest,Month-to-month,Mailed check,DSL,7,95.41,667.87,0,0,
CUST-000911,2025-01-06,South,One year,Credit card,Fiber optic,30,68.48,2054.4,0,0,
CUST-000912,2023-10-04,West,Month-to-month,Electronic check,No internet,14,62.22,871.08,2,1,Price too high
CUST-000913,2023-04-28,South,Month-to-month,Electronic check,Fiber optic,9,132.37,1191.33,2,1,Competitor offered better deal
CUST-000914,2022-09-23,Midwest,Month-to-month,Credit card,DSL,9,70.25,632.25,2,0,
CUST-000915,2022-01-18,South,Month-to-month,Electronic check,DSL,1,88.26,88.26,1,1,Price too high
CUST-000916,2022-03-08,South,Two year,Electronic check,DSL,32,58.99,1887.68,1,0,
CUST-000917,2022-03-10,Northeast,One year,Credit card,DSL,21,87.42,1835.82,2,0,
CUST-000918,2023-02-13,Midwest,One year,Bank transfer,Fiber optic,10,44.0,440.0,1,0,
CUST-000919,2023-08-22,Northeast,Month-to-month,Bank transfer,DSL,7,60.47,423.29,0,0,
CUST-000920,2025-12-02,Northeast,One year,Electronic check,DSL,4,47.62,190.48,1,0,
CUST-000921,2023-11-21,Midwest,Month-to-month,Electronic check,DSL,31,57.77,1790.87,1,1,Competitor offered better deal
CUST-000922,2025-04-07,West,Two year,Electronic check,Fiber optic,33,104.6,3451.8,4,0,
CUST-000923,2024-04-12,South,Month-to-month,Credit card,Fiber optic,31,57.63,1786.53,1,0,
CUST-000924,2022-11-01,Midwest,Two year,Mailed check,Fiber optic,6,88.22,529.32,2,0,
CUST-000925,2023-11-15,Northeast,Month-to-month,Bank transfer,Fiber optic,2,113.92,227.84,1,0,
CUST-000926,2023-02-18,Midwest,One year,Credit card,Fiber optic,6,69.49,416.94,2,0,
CUST-000927,2024-08-24,Midwest,Month-to-month,Credit card,Fiber optic,37,96.35,3564.95,2,1,Poor customer service
CUST-000928,2024-02-05,West,Two year,Electronic check,Fiber optic,22,83.09,1827.98,3,0,
CUST-000929,2022-06-03,South,One year,Bank transfer,Fiber optic,15,72.77,1091.55,0,0,
CUST-000930,2024-08-27,West,Month-to-month,Bank transfer,Fiber optic,3,89.13,267.39,4,1,Frequent service outages
CUST-000931,2024-03-21,Midwest,One year,Credit card,DSL,16,126.32,2021.12,1,1,Moving / relocation
CUST-000932,2022-04-13,Northeast,Month-to-month,Credit card,No internet,39,57.17,2229.63,2,0,
CUST-000933,2024-10-25,West,One year,Bank transfer,Fiber optic,7,51.58,361.06,3,0,
CUST-000934,2022-04-06,South,One year,Bank transfer,Fiber optic,39,50.62,1974.18,0,0,
CUST-000935,2023-08-25,South,One year,Electronic check,Fiber optic,23,96.37,2216.51,0,0,
CUST-000936,2024-07-28,Northeast,Two year,Bank transfer,DSL,7,100.62,704.34,1,1,Moving / relocation
CUST-000937,2024-07-24,Midwest,One year,Bank transfer,No internet,12,59.04,708.48,1,0,
CUST-000938,2024-06-03,Northeast,One year,Bank transfer,Fiber optic,11,35.39,389.29,1,1,Competitor offered better deal
CUST-000939,2024-08-27,Midwest,Two year,Bank transfer,Fiber optic,33,56.49,1864.17,2,0,
CUST-000940,2024-03-13,South,Month-to-month,Mailed check,Fiber optic,5,83.54,417.7,2,1,Moving / relocation
CUST-000941,2023-08-14,West,Month-to-month,Bank transfer,Fiber optic,18,68.62,1235.16,1,1,Price too high
CUST-000942,2023-04-11,West,One year,Credit card,Fiber optic,30,74.27,2228.1,0,0,
CUST-000943,2025-01-01,Midwest,One year,Mailed check,DSL,31,59.3,1838.3,3,0,
CUST-000944,2023-12-15,Midwest,Month-to-month,Credit card,Fiber optic,4,96.98,387.92,2,1,Moving / relocation
CUST-000945,2024-09-05,West,Month-to-month,Bank transfer,Fiber optic,10,78.24,782.4,3,1,Poor customer service
CUST-000946,2024-08-27,Midwest,Two year,Mailed check,DSL,9,84.58,761.22,0,0,
CUST-000947,2024-07-27,Midwest,Two year,Mailed check,DSL,38,73.77,2803.26,0,0,
CUST-000948,2022-12-05,Midwest,One year,Bank transfer,Fiber optic,10,82.91,829.1,5,0,
CUST-000949,2024-05-31,Northeast,Month-to-month,Credit card,DSL,44,81.19,3572.36,2,0,
CUST-000950,2022-02-16,Northeast,Month-to-month,Electronic check,Fiber optic,21,52.09,1093.89,1,0,
CUST-000951,2024-08-08,Northeast,One year,Credit card,Fiber optic,3,78.99,236.97,3,1,Moving / relocation
CUST-000952,2023-12-21,South,One year,Credit card,Fiber optic,7,90.31,632.17,1,0,
CUST-000953,2023-10-02,South,Two year,Mailed check,Fiber optic,45,101.46,4565.7,0,0,
CUST-000954,2024-10-24,Northeast,One year,Electronic check,Fiber optic,11,80.09,880.99,0,1,Competitor offered better deal
CUST-000955,2024-12-18,Northeast,Month-to-month,Electronic check,DSL,5,51.48,257.4,1,0,
CUST-000956,2022-10-15,South,One year,Electronic check,No internet,22,54.08,1189.76,1,0,
CUST-000957,2024-01-29,South,Two year,Electronic check,Fiber optic,26,60.99,1585.74,4,0,
CUST-000958,2023-06-14,South,Month-to-month,Electronic check,Fiber optic,28,74.49,2085.72,1,0,
CUST-000959,2024-02-25,Midwest,Two year,Credit card,Fiber optic,32,67.42,2157.44,1,0,
CUST-000960,2023-04-13,South,One year,Bank transfer,Fiber optic,30,48.93,1467.9,1,0,
CUST-000961,2023-12-07,South,Month-to-month,Credit card,DSL,12,48.84,586.08,0,0,
CUST-000962,2025-04-23,Northeast,Month-to-month,Bank transfer,Fiber optic,2,35.82,71.64,1,1,Frequent service outages
CUST-000963,2022-11-28,West,Month-to-month,Bank transfer,DSL,5,25.84,129.2,0,1,Competitor offered better deal
CUST-000964,2025-11-27,West,Month-to-month,Credit card,DSL,1,67.21,67.21,2,1,Moving / relocation
CUST-000965,2025-07-27,Midwest,Month-to-month,Electronic check,DSL,19,147.3,2798.7,1,0,
CUST-000966,2024-01-08,South,One year,Bank transfer,Fiber optic,17,124.58,2117.86,1,0,
CUST-000967,2025-03-11,Midwest,Two year,Credit card,Fiber optic,44,51.26,2255.44,2,0,
CUST-000968,2023-08-04,West,Month-to-month,Credit card,Fiber optic,18,73.55,1323.9,0,1,Moving / relocation
CUST-000969,2025-09-08,Northeast,Month-to-month,Mailed check,DSL,2,43.87,87.74,2,0,
CUST-000970,2024-07-02,Northeast,Month-to-month,Credit card,DSL,3,46.07,138.21,5,0,
CUST-000971,2024-05-28,South,Month-to-month,Bank transfer,DSL,13,47.79,621.27,0,0,
CUST-000972,2025-11-29,Midwest,Two year,Electronic check,Fiber optic,31,65.22,2021.82,2,0,
CUST-000973,2024-11-26,West,Two year,Electronic check,Fiber optic,35,66.13,2314.55,2,0,
CUST-000974,2024-12-27,West,Month-to-month,Bank transfer,DSL,35,76.01,2660.35,1,0,
CUST-000975,2025-11-07,West,One year,Electronic check,Fiber optic,11,86.68,953.48,2,0,
CUST-000976,2022-04-14,Northeast,Month-to-month,Electronic check,No internet,7,62.94,440.58,1,0,
CUST-000977,2022-12-28,Northeast,Month-to-month,Electronic check,DSL,7,70.92,496.44,1,1,Price too high
CUST-000978,2023-09-07,West,Month-to-month,Credit card,Fiber optic,20,49.4,988.0,3,1,Competitor offered better deal
CUST-000979,2022-01-14,South,Month-to-month,Credit card,DSL,26,45.59,1185.34,1,0,
CUST-000980,2022-10-15,South,One year,Credit card,Fiber optic,36,43.39,1562.04,0,1,Competitor offered better deal
CUST-000981,2024-04-22,South,One year,Bank transfer,No internet,25,86.29,2157.25,1,0,
CUST-000982,2022-08-16,West,Month-to-month,Credit card,DSL,16,62.92,1006.72,3,0,
CUST-000983,2025-06-07,West,One year,Bank transfer,Fiber optic,40,38.52,1540.8,1,0,
CUST-000984,2024-09-22,South,One year,Bank transfer,DSL,32,68.7,2198.4,2,0,
CUST-000985,2023-09-18,South,One year,Bank transfer,Fiber optic,43,47.01,2021.43,0,0,
CUST-000986,2024-12-17,West,One year,Electronic check,Fiber optic,12,119.26,1431.12,0,1,Price too high
CUST-000987,2022-12-03,South,One year,Bank transfer,Fiber optic,41,58.25,2388.25,1,0,
CUST-000988,2023-12-11,South,Two year,Mailed check,Fiber optic,16,87.19,1395.04,0,0,
CUST-000989,2025-01-02,West,Month-to-month,Credit card,Fiber optic,18,99.33,1787.94,1,0,
CUST-000990,2023-10-21,West,One year,Electronic check,No internet,42,51.65,2169.3,0,1,Price too high
CUST-000991,2024-04-02,West,Month-to-month,Electronic check,Fiber optic,18,71.83,1292.94,3,1,Moving / relocation
CUST-000992,2023-06-15,South,Month-to-month,Mailed check,No internet,13,83.69,1087.97,0,1,Frequent service outages
CUST-000993,2025-09-30,Midwest,One year,Electronic check,Fiber optic,15,72.75,1091.25,3,0,
CUST-000994,2025-10-17,West,Two year,Credit card,DSL,32,78.69,2518.08,3,0,
CUST-000995,2023-07-16,Midwest,Two year,Bank transfer,DSL,15,45.81,687.15,1,1,Poor customer service
CUST-000996,2023-02-14,Midwest,One year,Mailed check,DSL,15,83.7,1255.5,1,1,Price too high
CUST-000997,2023-03-17,Midwest,Month-to-month,Bank transfer,DSL,11,60.0,660.0,0,1,Price too high
